comment,author,publishedAt,likeCount
"kalo menurut saya tolong prioritaskan sekolah' kecil yang mayoritas siswanya itu kurang mampu, untuk sekolah negeri atau swasta elit mungkin bisa dibelakangkan. karena bayak sekolah swasta Indonesia yang masih dibawah rata-rata dari fasilitas dsb. juga sekolah pelosok  tentunya.",@minyoona6554,2024-11-02T15:28:34Z,0
❤,@abeycorf9444,2024-11-02T09:02:34Z,0
"*Teknis makan bergizi tolong di efektifkan sistemnya*

Libatkan pihak sekolah dan komite sekolah utk mengelola 

Alasannya 
✓Tepat sasaran 
✓Sudah terstruktur dan validasi
✓Pemberdayaan usaha lokal
✓Sesuai dengan selera lingkungan
✓lebih murah dengan pangkas biaya kirim",@hweuhematwaktuefektifuang6925,2024-11-02T06:06:08Z,0
Harusnya pihak sekolah juga fasilitaskan ruang khusus untuk jam makan siang,@hadiapriansyah4568,2024-11-02T01:36:20Z,0
"Nanti susunya jangan tiap hari yg manis, biar anak2 lebih sehat 👍👍👍",@gavinas_2041,2024-11-01T23:23:10Z,0
"Saya seorang petani jadi berharap, SMOGA bisa diserap hasil pertanian yg akan saya panen dan turut serta membangun bangsa",@junior-ok6kd,2024-11-01T13:15:11Z,1
"Semarang enak sekali menu nya, ayam Katsu ya, kalau di Atambua diluar jawa memang dengan budget 15ribu udah bagus seperti itu. Semoga semua sekolah dan anak di seluruh Indonesia bisa merasakan segera progam ini. Amin.",@loketbpn-rw9eq,2024-11-01T05:41:02Z,0
"Hrus bisa.. dan jangan di sunat"" anggaran nya.. tolong perhatikan ank"" .. biasa' nya ank"" sneng bgt klo ada mkann gratis seperti ini.. tolong jgn d sunat"" yaa.. plisss!!!",@zakiamufida3434,2024-11-01T03:41:17Z,0
Ponorogo blm ada nihh,@zakiamufida3434,2024-11-01T03:38:18Z,0
politican be feeding their dogs to gain votes lol 😂😂😂😂😂😂😂😂🎉🎉🎉🎉🎉❤❤❤❤❤,@6G0D_,2024-11-01T00:58:29Z,0
Yg dulu heboh nolak sekarang seharusnya kalau anaknya diberi ya jangan mau malu seharunya 😅😅😅,@EtaniPitri,2024-11-01T00:51:20Z,1
"Makan gratis tinggal cari yang lagi kariyaan dan hajatan, 😂
Ambil nasi sepuasnya, lauk sepuasnya di prasmanan 😂",@afgandarudin4338,2024-10-31T12:58:02Z,0
"seneng liat anak-anak bisa makan,makanan yang bergizi 😢

kalian gak tau mereka mungkin hanya makan,makanan bergizi seimbang itu mungkin hanya seminggu sekali kalo di rumahnya..itu yang saya alami waktu kecil.nemu telur dan daging ayam aja sebulan sekali,sama susu malah gak pernah ketemu 😅 

tiap hari ikan kering yang kecil-kecil..
di balik polemik program ini..semoga sukses dan bisa terus di terapkan.",@OpsiGenZ,2024-10-31T03:29:24Z,0
"Rakyat berharap : pembuatan Makan Gratis , sebaiknya , dikelola oleh UMKM setempat ( daerah masing masing  ) sehingga bisa meningkatkan kesejahteraan rakyat di pedesaan",@uudbudiawan366,2024-10-31T02:02:37Z,0
"Sedikit nyesek kenapa gak dari dulu, sedangkan saya sekarang sudah lulus😢ke inget 10 tahun yang lalu uang jajan udah abis perut laper Ampe nahan, akhir nya punya sakit lambung 😢",@Dens_29,2024-10-31T01:30:34Z,0
"Semoga bahannya beli dari petani peternak dan nelayan indonesia, bukan impor maning",@rex44413,2024-10-31T00:17:28Z,1
Alhamdulillah ikut seneng nak... Sekolah dan belajar yang rajin ya... Semoga sukses dunia akhirat 🤲,@yenicandrahayani6580,2024-10-30T15:54:30Z,0
Saya dukung makan gratis jika tepat sasaran dan tidak di korupsi ..khususnya anak’ si daerah,@rolandoletwory,2024-10-30T14:11:57Z,2
Saya udh tamat kuliah dapat gak pak anies,@MantanyaMesi,2024-10-30T12:48:11Z,0
Oh,@MantanyaMesi,2024-10-30T12:47:55Z,0
"Mending GRATISKAN BPJS.... Negara menjamin kesehatan RAKYAT....
Itu baru MANTAP...",@dinadidik641,2024-10-30T12:10:36Z,0
"bagus ini programnya, gw juga ngerasain gimana susahnya mikir dan fokus karena kurang gizi, fasilitas kurang, tidak ada motivasi belajar, hingga gw sampai trauma belajar  pas dulu masa SD sampai dengan SMA karena gak tau bagaimana caranya belajar dan kebutuhan gizi, fasilitas, guru, dll tidak mencukupi untuk bisa nangkep pelajaran dengan baik. 

Namun kalau cuman gizi doang masih kurang anak - anak sekolah juga harus di kasih fasiliatas belajar yang nyaman ( Sekolah yang tidak panas dll + guru yang tidak boring dan berkualitas + menginspirasi untuk anak - anak agar punya cita - cita yang jelas sejak kecil, dan membuat anak anak tau yang dia pelajari itu ada faedahnya di benak anak - anak dan bukan mengajarkan pelajaran2 yang gak penting dan nosense yang gak ada nymabungnya sama cita - cita atau masa depan mereke ), apalagi terlalu banyak hafalan yang setelah lulus 99 persen lupa semua yang dipelajari karena tidak relevan dan gak penting bagi siswa dan siswi.",@layarkepo6445,2024-10-30T07:09:38Z,0
"susu kotak harga 5.000 
air mineral 500 perak/gelas
😂😂😂😂😂😂😂😂😂",@cryptoluna,2024-10-30T05:48:06Z,0
"Alhamdulillah klo anggaran untuk kepentingan lain bisa dikurangi. Rasanya liat anak"" senyum semangat sekolah lebih menghibur daripada senyuman birokrasi",@ahmadfaeri4673,2024-10-29T21:41:09Z,1
"masih bisa disalahgunakan oknum guru, pemerintah, dan pihak2 tidak bertanggung jawab. kawal",@ry_nso,2024-10-29T16:09:42Z,0
naikkan lagi bertahap..pke rendang..peternak sapi ktiban untung,@kurniawan5795,2024-10-29T08:20:46Z,0
Semoga terlaksana dengan adil.,@fatkhulinam1279,2024-10-28T13:39:25Z,0
Skolahku blom kebagian kpan donggg🤗🤗🙏,@YuyunYuningsih-y1v,2024-10-28T10:51:06Z,0
"semoga kebutuhan karbohidrat sesuai dengan kultur setempat (sagu, ubi, kentang, sorgum, dll)",@AgungWahyudi90,2024-10-28T10:40:47Z,0
"Alhamdulilah di percepat 1 tahun..
Gw orang Miskin Sarapan Pagi gorengan 3 biji Istirahat Sekolah Kalo Haus lapar Minta Temen.. Bersyukur akhirnya ada Program ini..
yang kita Harus Kawal adalah Oknum Sekolah / Oknum lainya yang mungkin dapat merusak Generasi Muda.",@chifond,2024-10-27T10:00:26Z,1
Kuncinya korupsi diberantas dulu biar jgn ada oknum yg menyunat program makan siang gratis. Kalo ada yg menyunat langsung miskinkan / ramaps asetnya untuk dana porgram makan siang gratis. Program ini wajib dikawal oleh masyarakat juga. Mulai dari pihak atas sampai guru2 wajib diawasi jgn ada dana yg disunat untuk kepentingan sekolah atau kepentingan kaum tertentu.,@cefrilupianto9761,2024-10-27T07:03:35Z,0
"Program nya emang bagus banget, tapi biaya nya bukan main, kalo gada korupsi mah gw yakin ni program jalan, tapi maaf ini bisa jadi salah satu sarang koruptor juga 😢
Jadi khawatir gini, harus benar benar ketat di awasi",@pepe0223,2024-10-27T04:50:16Z,0
Bagai mana di propinsi yang lain .mana ada makanan gratis.      Belah bambunya sebelah di injak sebelah di angkat .  Media sosial omongan aja tu ?,@LukmanIbrahim-e8r,2024-10-27T04:13:06Z,0
Makan gratis belum merata..... kenyataannya murid murid di suruh bawa makanan sendiri sendiri dari rumahnya,@DendykusumaRahadi-zs8gu,2024-10-27T02:54:44Z,0
Takutnya malah guru yg dapat makanan juga,@manshori01,2024-10-27T01:40:14Z,0
Iya lah.. masa gak..,@garudagaruda3798,2024-11-08T16:15:04Z,0
"Selalu Ada plus minus:
Minusnya kesehatan dan perekonomian akan turun secara bertahap
Sebab yang disajikan tidak akan bisa disortir dengan baik. Memang harus pihak swasta yang bersaing untuk kualitas.

Plusnya beberapa golongan mendapat rejeki akan menjadi kaya mendadak.😂 juga ladang korupsi sebab terlalu ribet untuk hal urusan ginian",@airvolt5510,2024-10-26T18:33:22Z,2
Rantai ekonomi. Petani sayur dan nelayan merdeka,@furqanramadhan1854,2024-10-26T15:24:45Z,0
Jd adek² yg kurang mampu..selama ini uang jajan pas²an at sama sekali tdk ad jajan..jgn hawatir lg yaa..sdh ad makanan gratis yg lengkap gizinya 🥰,@wasty-ge8oj,2024-10-26T13:17:07Z,1
Makan Pagi gratis + jajan atau uang saku gratis,@Sonny_Andrean_Mamu,2024-10-26T12:39:07Z,0
Makan gratis aja pakai uji coba yg lama jika pemerintahnya terpilih Anies sebulan cukup dan lansung efektif.,@drssoewartoyoma8392,2024-10-26T11:55:21Z,0
"seneng liat wapres kita masih muda ..

orang menghujat masa lalu beliau ya itu urusan dia ..
manusia tidak di nilai masa lalunya ..",@ninahembeb-el2bx,2024-10-26T11:40:29Z,0
"Ayo semangat pemerintah,, 👍",@ardimawardin3120,2024-10-26T11:23:25Z,0
"INSYAALLAH KLO INI BERJALAN BAIK,DAN PEJABAT NYA PUNYA OTAK DAN HATI,PARA PETANI DAN NELAYAN AKAN MERASAKAN DAMPAK YANG BAIK.
KARNA MEREKA AKAN JDI PENYUPLAI BAHAN BAKU NYA !!!",@herdiabayaristar144,2024-10-26T11:08:55Z,0
"Buat dapur umum tiap wilayah, biarin ribet dikit yg penting bisa motong cost, jangan diserahin ke pihak katering, mereka ambil untungnya 100%",@djadjanesia,2024-10-26T10:59:53Z,0
"Ini harus anak anak bawa alat alat makanya atau sekolah dulu belikan dan di taruh di sekolah.
Kasi siswa cuci alat makanannya sendiri dulu tapi setelah siswa kembali belajar para petugas yang lagi bersihkan dan di taruh di tempat sterile.
Siswa cuci alat makananya sendiri hanya untuk bagian dari mata pelajaran.",@funandlearningnwm,2024-10-26T10:42:03Z,1
"Harus di ajarkan anak anak makan sayur dan buah, banyak anak anak gak mau makan sayur dan buah kalau di rumah",@funandlearningnwm,2024-10-26T10:38:23Z,0
Harusnya makan gratis khusus yg kurang mampu..kalo di sekolah elite gak usah ..mereka juga biasa makan enak...sama seperti BPJS khusus sekolah menengah kebawah,@Vino-sk9gb,2024-10-26T10:38:18Z,2
"Banyak org kaya stunting, lu pasti sering liat, org kaya tapi anak2nya pendek2 kecil2 ( maap.), kasian, semua anak harus mendapatkan makanan bergizzi",@larkangsaboro3788,2024-10-31T13:32:25Z,0
Harusnya di setiap sekolah-sekolah dibikinkan pantry seperti di sekolah2 luar negeri biar ada tempat khusus buat makan,@abandonmarkspeare5213,2024-10-26T09:11:39Z,2
Pendukung 02 kayak LEMBU.......di kasih makan lagsung senang😂😂...beras saja sudah meroket 15 ribu perkilo nya😂,@putraagung9019,2024-10-26T07:16:12Z,0
Meskipun aku udah lepas sekolah tapi ikutan ngerasain gimana bahagia nya makan gratis.. Terharu 😢😢😢😢😢❤,@QueenNadia-n8t,2024-10-26T07:15:10Z,2
Kenapa kamu lepas sekolah,@SyarifahAini-b8o,2024-11-08T03:04:25Z,0
@SyarifahAini-b8o  maksudnya lepas itu udah lulus hehee.. Bahasa sunda,@QueenNadia-n8t,2024-11-08T03:30:50Z,0
Tolong awasi tiap hari Klo sdah trlaksana pgram mkan gratis.. hadirkan wali murid satu stiap hari ny..,@JajaGulung,2024-10-26T07:08:08Z,1
MAKAN SIANG GRATIS 15 RIBU,@novitafazahro,2024-10-26T06:26:32Z,0
"Kyknya sehat bener itu makanannya, semoga bertahan terus",@timogord,2024-10-26T05:49:09Z,1
Makan gratis kok di uji coba. Di audit lah soalnya nanti juga bakal dikorupsi.,@TamanDamai,2024-10-26T01:54:21Z,1
"Jadi inget jatah makan atlet dan panitia PON  Aceh. 33 rb loh, and ini 15 rb hmmm",@arifsuwita84,2024-10-26T01:24:39Z,2
Kampung ku blm ada padahal daerah sukabumi,@IbuElisa-dh3zp,2024-10-26T00:36:40Z,0
"saya berharap sekolah diindonesia programnya merata, seperti di korea di wajibkan makan di kantin. Nnti kalau sudah merata dan pembagian makan langsung tidak di box seperti hajatan gitu. Saya mau daftar kerja jadi ibu kantin",@WardahKamalia,2024-10-25T23:59:27Z,2
"saya pendukung pak anis dan pak prabowo 2 kali...saya senang beliau merealisasikan janji janjinya...saya berdoa bisa lancar dan sukses...jika ada yang korup,,,tangkap dan tembak saja pak...",@wargacreative,2024-10-25T19:27:36Z,0
"Kalo mau menekan lagi biaya, mungkin baiknya pakai kotak/wadah yang bisa dipakai lagi ketimbang yang sekali pakai. Memang investasi awal pasti agak mahal, tapi kalau berkelanjutan malah murah karena gak perlu beli kotak makan plastik sekali pakai. Ya paling koordinasi cuci wadahnya aja abis makan, lebih go green juga. Wadah stainless steel biasanya lbh awet sampe bertahun-tahun dibandingkan plastik.",@alle034,2024-10-25T16:57:12Z,1
Masih tahap uji coba nanti ada evaluasi terus menerus,@cefrilupianto9761,2024-10-27T07:05:34Z,0
"Terharuuuuuuu 😢❤ gw yg udh gede jg jd pengen makan gratisss, gw suka jajan ga sehat 😢 anak anak indo harus sehat jd anak pinter yaaaa",@IReniPad,2024-10-25T16:47:34Z,1
"Rusak sudah mentalitas bangsa: dibuat berharap sama subsidi dan barang gratisan.

Apalagi lihat sampah pembungkus makanan dan kotak Thinwall nya merinding: masalah sampah baru lagi.",@adiyaksanugraha4509,2024-10-25T16:22:28Z,0
"Baiknya di daerah terpencil yg mana lebih banyak yg terkena stunting, mereka lebih berhak mendapatkan makan siang gratis dan di dahulukan.kalau di kota memang ada  anak yg kurang dalam ekonomi tapi pasti lebih sedikit karena rata2 ortunya pasti orang yg masih mampu, kalau daerah terpencil sudah merata dan dana masih bisa,baru deh merujuk k perkotaan.",@TinaWelly,2024-10-25T14:26:14Z,0
Yakin ga dikorupsi? Paling juga tahan 3-6 bulan doang,@leocapclap2955,2024-10-25T14:11:31Z,0
Seneng liat anak2 makan. Dlu sangu uang makannya G ada gizinya,@dennykristiawan3990,2024-10-25T13:33:38Z,0
D sekolh paket gk sda mkn gratis,@Ijaynutnut,2024-10-25T13:02:26Z,0
"Kalau defisit anggaran itu harus audit anggaran2 yg lain, mana yg membengkak, mana hasilnya, korupsi apa gk. Jangan pajak mulu yg dinaikin tapi hasil minim bahkan kualitas jelek abis digeragotin tikus.",@myname8419,2024-10-25T11:39:51Z,1
Program makan siang gratis itu gak akan membuat defisit anggaran kalau UANGNYA GAK DIMALING KORUPTOR. Gw sebagai warga taat wajib pajak justru malah senang kalau anggaran negara dipakai buat mencerdaskan anak2 bangsa gini.,@qreadly8430,2024-10-25T11:15:20Z,12
Piring plastik harus di ganti piring stainless.. dan makanan di masak di aekolah,@sharingaja6248,2024-10-25T11:12:24Z,4
"Mata Rantai,,TaTaniaga, sirkuLasi,,,predaran,,Ekonomi,,,,peLaksanaan,, banYak modeL SKEMA,,,",@Mahmud-ey4ee,2024-10-25T11:11:08Z,0
"Saran saya yang diprioritaskan di seluruh Papua dan wilayah gersang kaya kidul, Sumba, dll.",@wothappen82,2024-10-25T10:55:31Z,2
Terimakasih pak presiden anggaran besar demi anak anak bangsa dan pendidikan agar punya generasi penerus hebat untuk Indonesia,@Mr.jacknoe,2024-10-25T10:52:22Z,0
Luar biasa semangat belajar ya dek,@Mr.jacknoe,2024-10-25T10:47:59Z,0
Makan gratis hanya untuk agama tertentu,@notredame6847,2024-10-25T10:26:22Z,0
semoga bisa jalan terus dengan lancar. perlahan memperbaiki penerus bangsa,@baguvix371,2024-10-25T10:22:58Z,0
bentar lagi anak anak indonesia cerdas cerdas sih ini.,@EYEnCZI,2024-10-25T10:11:05Z,0
"Betul juga tuh bang..

Tapi kira2 nanti cerdas nya contohnya seperti apa ya bang?",@CaturIvan-z1e,2024-10-25T12:01:44Z,0
"Paling sneng liat bocil makan 😅 ,, kalo bisa mmg lebih difokuskan ke anak anak sih karna kalo yg udah  diatas kls 9 mreka kan dah pinter ngisi perut dgn otomatis ,yg sedih anak sd smp yg belum sarapan ,dn masih masa pertumbuhan 😢",@TulipTulalip,2024-10-25T09:54:43Z,1
"Semoga kedepannya seluruhnya menggunakan wadah makan dan minum yang bisa digunakan berkali-kali,😊",@alfisukron7937,2024-10-25T09:54:21Z,1
Itu tempat makannya bukan satu kali pakai kan?????? Klo satu kali pakai waduh...,@ozvarifriliandi,2024-10-25T09:45:19Z,0
Semoga makan gratis nya merata sampai ke pelosok negeri,@hobitani6092,2024-10-25T08:56:13Z,0
Kalo ad makanan gratis tiap hari. Anak2 jadi bersemangat sekolah dan tidak bolos lagi,@tokokembangapi,2024-10-25T08:48:15Z,3
Bener banget..,@CaturIvan-z1e,2024-10-25T11:57:58Z,0
"Tapi bang,, nanti klo sdh ada progam makan bergizi gratis, bukankah nanti bahan2 pokok dipasar pasar langkah dan mahal ya?",@CaturIvan-z1e,2024-10-25T11:58:49Z,0
"@@CaturIvan-z1e ga juga bang,,,kalo petani makmur malah melimpah,,,kita tunggu kebijakan yang bersinambungan, denger denger akan ada kebijakan/perpres penghapusan utang petani, nelayan, umkm,,,biar mereka yangpernah utang dan diblaklist bisa hutang bank lagi, ga ke pinjol, rentenir,,,",@wargacreative,2024-10-25T19:33:13Z,2
kadang EKONOM kebanyakan berteori .... uang di KORUPSI saja BELIPAT LIPAT DARI ITU TERJADI TIAP TAHUN .... defisit apa nya yang defisit ... otak selalu ga percaya ke kayaan NEGARA terus di RAMPOK .... kuncinya satu saja GA USAH KORUPSI ... capek denger tiap pemerintahan ganti ada KASUS KORUPSI .... seperti ga ada kerjaan yang lebih berfaedah saja ....,@DhibaBaduy,2024-10-25T08:30:56Z,0
"Jujur ya, anak2 itu senang lho di kasih makanan sprti ini apalagi yg mohon maaf hidupnya tidak berkecukupan. Kmrn aja pas pemberian makan gratis bagi anak2 stunting mereka seneng banget tiap pagi di anterin makanan ke rumahnya. Bahkan udh nunggu2 di depan rumah. Makannya lahap pula.",@jinnaelf1110,2024-10-25T08:21:14Z,51
"Jadi mereka berangkat ke sekolah tujuan nya bukan mencari ilmu,, melainkan tujuannya supaya dapet makan bergizi gratis.. wah wah wah.. 😂😂",@CaturIvan-z1e,2024-10-25T11:56:14Z,2
Heleh dari pada kesekolah pacaran 😂​@@CaturIvan-z1e,@zael2136,2024-10-25T13:33:40Z,12
@@zael2136 Iya ya.. Bener juga apa kata abang.. hehe.. bener2..,@CaturIvan-z1e,2024-10-25T13:36:41Z,0
"@@CaturIvan-z1e gpp makan sambil menuntut ilmu,,,kalo ga ada makanan ini? trus tujuan awalnya apa? cuma nuntut ilmu? dikasih tambahan semangat  harusnya seneng...kalo penambah semangatnya itu ga baik baru kita ga dukung...saya bukan pendukung prabowo kemarin,,,tp saya berdoa biar program ini lancar dan sukses...daripada dana dikorupsi...setidaknya anak anak miskin dan terlantar dipelihara negara adalah wujud kecil dari pengamalan uud.",@wargacreative,2024-10-25T19:30:54Z,11
"​@@CaturIvan-z1e masalah menuntut ilmunya kan wajib makanya disuruh sekolah, yg jadi masalah klau disuruh kesekolah dalam keadaan lapar kira2 bisa konsentrasi gak dalam menuntut ilmu?😅",@mrcrocodile933,2024-10-26T07:07:43Z,5
"Aku liat gini mau nangis, tapi masih ada hati binatang mau menyunat makan siang gratis",@ericknommensen6471,2024-10-25T07:51:21Z,2
SARAT KORUPSI,@Ngaraiii,2024-10-25T07:38:38Z,0
cepat atau lambat tikus akan bermunculan di program makan siang gratis,@ps4slim-tx8bx,2024-10-25T06:01:37Z,0
Anak anak segede ini di konoha terutama jakarta udah pada brengsek. Udah pada jago tawuran. Dikasih makan gratis segala...ngapain ?,@d0min0danc1ng,2024-10-25T05:08:44Z,0
100 persen dukung pak prabowo,@HadiKurniawan-do8cy,2024-10-25T04:55:11Z,3
ASSALAMUALAIKUM ALHAMDULILLAH INSYAALLAH SEMOGA GUSTI ALLAH MEMBERIKAN HIDAYAH 😊,@JenanganPonorogo-rl1ltmaharel,2024-10-25T03:55:12Z,1
"ANakh...,KEcik udah di PoLitiK...cuukh..
🤣🤣🤣
Besok....Senng aj lagi dia menuju PILIHAN dia...😂😂😂",@We1bert,2024-10-25T03:30:16Z,0
"PaKta..., mass😂",@We1bert,2024-10-25T03:31:30Z,0
Pak haji... Kau sentuh ini... Makin mati HIDUPMU!,@Nurul-lb5ml,2024-10-25T03:24:49Z,0
"Progam cukup bagus, minimal anak anak ga terpapar jajanan area sekolah yg sekarang bikin nya aja udah ngaco. Cireng make pengawet, gorengan make boraks, jajanan sosis yg bukan dari daging, minuman minuman make zat pewarna dll. Kalo jam makan siang udah kenyang, di harapkan anak tida jajan lagi sama tukang jualan",@afrynamjamahesa9604,2024-10-25T02:53:45Z,1
Hanya di pulau Jawa saja ya 😂😂😂😂😂😂,@DaraPocut,2024-10-25T02:41:23Z,0
Selama dipantau WARTAWAN makanannya enak 😅,@RepublikKonten,2024-10-25T02:38:50Z,1
Setuju bgt biar kursngi jajan tdj sehat,@Yaya-h-c9h,2024-10-25T02:25:31Z,0
Ternyata Masih banyak orang susah di Indonesia,@duniaair2408,2024-10-25T01:49:03Z,0
Nanti anggaran bakalan membengkak? Tinggal korupsi aja! 🤣,@ShinFa,2024-10-25T01:15:46Z,0
Dikit dikit mikir nya negatif doang😢,@elangbiruhd90,2024-10-25T01:37:31Z,1
"Cuma yg di Sukabumi, Warungkiara, yang wadahnya besi sehingga ramah lingkungan. Menunya juga kumplit",@originalecompany8936,2024-10-24T23:49:47Z,5
Proyek duit masuk perusahaan dan proyek katering kerabat❤,@noorhadi6022,2024-10-24T23:34:34Z,1
"Harus nya di setiap sekolah punya kantin khusus yang membuat makanan, jangan sampe beli ketring bakalan mahal. Karna anggaran gotong royong untuk makanan pasti lebih murah budgetnya",@julyani7561,2024-10-24T23:28:09Z,1
"Harus dikaji ulang ...
kalo dari makan gratis menghasilkan  banyak sampah",@rendialgi1379,2024-10-24T21:52:47Z,1
Alhamdulillah 🥰🥰,@gerrysallut4169,2024-10-24T17:24:20Z,1
Semoga pemberian mkn gratisny merata dari Sabang sampai Merauke gak cuma di pulau Jawa aja,@paizalpajri349,2024-10-24T17:09:47Z,90
pastinya. dari daerah paling timur Indonesia pun sudah di ujicoba.,@nrchannel2,2024-11-06T06:06:54Z,0
"Sisi positif nya anak2 mikir ketimbang bolos sekolah mending kesekolah makan gratis, toh itu cara sikologis menanamkan kecintaan berangkat sekolah, dulu gw sekolah karena takut😅",@akhmadsyawaludinfikri5566,2024-10-24T16:59:31Z,2
"Bagi yg jajannya sedikit di sekolahnya jadi bisa lebih rajin, Yang gak punya bekel lebih bersyukur.",@cefrilupianto9761,2024-10-27T07:04:35Z,0
Anak anak orang kayaa mah itu. sono ke Papua kalau niat,@lisrijkschroeff8675,2024-10-24T15:51:07Z,0
"Tidak hanya makan siang bergizi gratis, pemerintah juga berkewajiban membuat kebijakan kesehatan, listrik, air, BBM dan pendidikan gratis. Pajak di hapus dari Indonesia.",@jamillan6703,2024-10-24T15:06:38Z,0
"Orang baik, niat baik, perbuatan baik selalu ada orang yang menantang dan negatif, begitulah manusia. 

Tetap maju dan semoga berkah pak Prabowo",@manta7427,2024-10-24T14:33:35Z,20
